90	1.2
0.000000	0.000000	0.000000
1BRS_r.pdb	29.181	46.629	38.264
1BRS_l.pdb	92.222	58.045	3.191
-2.617994	0.418037	1.360082	20	1	6	11.82
-2.094395	1.846342	-1.796954	80	2	15	11.82
0.261799	0.203748	0.590255	75	2	73	11.82
0.000000	2.073035	2.027405	81	89	17	11.82
1.047198	2.455966	-0.641220	10	84	16	11.80
-0.785398	0.080730	-2.622036	75	89	10	11.80
0.261799	2.456751	-1.503343	14	85	12	11.80
0.261799	1.732874	-0.951685	72	3	4	11.80
2.617994	1.218453	2.777284	8	85	16	11.78
-2.617994	0.899350	-2.069907	2	82	67	11.78
-0.785398	1.569311	-3.003978	13	88	15	11.78
0.785398	1.135813	-2.658866	82	87	17	11.78
0.523599	0.370812	-2.547742	15	83	6	11.78
-2.356194	1.870545	-2.976234	14	73	88	11.76
-2.356194	1.732874	-0.951685	75	8	10	11.76
2.356194	1.194549	-0.801900	3	83	18	11.76
2.094395	2.138223	1.678323	85	87	20	11.76
-1.570796	1.450119	-2.739050	80	12	81	11.76
1.047198	1.448123	-2.163292	77	12	83	11.76
-0.785398	0.850607	-1.335383	8	85	18	11.76
-0.785398	0.297065	2.160177	72	79	7	11.76
-3.141593	1.433411	-1.035986	86	83	16	11.74
2.094395	2.379497	0.561089	77	89	15	11.74
1.832596	0.733948	3.021411	16	86	12	11.74
1.308997	2.704512	1.488683	83	76	17	11.74
-1.308997	1.413430	2.550734	16	17	89	11.74
-0.523599	0.591903	2.010408	72	77	5	11.74
-0.261799	2.664082	-1.071402	85	85	19	11.74
0.000000	1.904882	-1.478089	13	87	13	11.74
-3.141593	2.164094	-2.991358	17	0	9	11.72
2.617994	1.374601	-2.456031	12	78	78	11.72
-2.094395	2.073035	2.027405	16	84	14	11.72
-0.785398	0.914445	2.687814	78	5	72	11.72
0.000000	2.664082	-1.071402	84	88	18	11.72
-3.141593	1.696674	-1.253233	12	82	13	11.70
1.832596	1.809167	1.213774	76	0	12	11.70
-1.570796	0.906588	1.252948	3	87	19	11.70
-1.308997	2.104282	-0.813972	18	87	12	11.70
-0.785398	1.135813	-2.658866	69	84	87	11.70
0.523599	2.104282	-0.813972	14	79	6	11.70
-2.617994	1.948085	-2.363031	75	72	2	11.68
2.617994	1.824694	1.850876	5	82	18	11.68
2.094395	2.760637	2.781135	15	85	10	11.68
-2.094395	2.164094	-2.991358	20	86	6	11.68
2.094395	1.869911	2.701025	83	85	18	11.68
-2.094395	1.766067	2.153843	85	83	16	11.68
-2.094395	1.504028	0.636812	83	85	18	11.68
-1.832596	1.367556	0.358405	85	80	18	11.68
-0.523599	1.824694	1.850876	86	85	18	11.68
2.879793	2.343981	-1.040456	82	88	17	11.66
-2.617994	2.664082	-1.071402	82	88	18	11.66
-1.832596	1.194549	-0.801900	79	4	15	11.66
1.832596	1.135813	-2.658866	89	69	85	11.66
-1.570796	1.554776	0.100351	19	84	6	11.66
0.000000	1.367556	0.358405	80	5	14	11.66
